Red Sparowes,4MT9A89Dq8xRJ9hMvvPiJw, post-metal 
Rinoa,2y71FGeNPZrETJhw4s3teI, post-metal 
Hey Rosetta!,52ue4x5xVjLx4cw2HEXMhi, post-metal 
Sagor Som Leder Mot Slutet,5kY2Fa3igsS8RdTJjndNM6, post-metal 
Solstafir,721C5U5rM8J0jjq6IQuSBK, post-metal 
Steak Number Eight,5IhRC86twNb6XePyW4i05E, post-metal 
The Moth Gatherer,4kozqldZZ5JqO1SxBqN8W4, post-metal 
Civil Twilight,6i4aN0I3l7uldsLTjbZOF8, post-metal 
Ulcerate,3Bv5btxNbwbt79fcjw9DAg, post-metal 
Year Of No Light,1jBkXf5NwyxgbUw9fWxAOE, post-metal 
Buddy Bolden Memorial Band,16gnPPRXgUBKp6o6glyeRt, jazz 
Fats Waller,0DYWCXTkNqGFZIf67SrWEa, jazz 
Sun Ra,0tIODqvzGUoEaK26rK4pvX, jazz 
Conrad Janis,48xV4V00IFcNb0bqO9KD6p, jazz 
Ornette Coleman,47odibUtrN3lnWx0p0pk2P, jazz 
Bunk Johnson,4HGHKAXQPnK1YyzGmIFkrp, jazz 
Nick LaRocca,1EtAkiO2au7ohYhrJ95hNZ, jazz 
Original Dixieland Jass Band,4yo7snnG2zeZ4GDwuQFqpR, jazz 
Jelly Roll Morton,4XepUkisa56DUeA3gbjDQD, jazz 
Red Nichols,0lKHVrznMIh4noTdNQJ1qw, jazz 
Joe King Oliver,6uOv3QGIwWiUEqGpZP682R, jazz 
Edward Kid Ory,2VdhwrtdLEBtqRw9wk8JJb, jazz 
Cat Anderson,4RwKOgFBu2p7gQPTi0WkNZ, jazz 
Mickey Fields,2giiVLkZl5kGaBGIBx2mO8, jazz 
Dick Johnson,1aJC3HAG67ndsncUrUCj5m, jazz 
Sabby Lewis Orchestra & Sextet,0aKyVIRzUVv7tFZgNOiSHh, jazz 
Ray Perry,7Mf5asPyqcl5ZrFxScutTw, jazz 
Slam Stewart,3O2UhWvOcdi6WFCAaY4gNB, jazz 
Toshiko Akiyoshi,3HnrKwN3HT9BXwyrDWQCFx, jazz 
Tigran Hamasyan,0D3h8NZqNp7BN97JwtV6eW, jazz 
Joe Harriott,7BevvFNyB69FsRX8xa44FF, jazz 
Thad Jones,6DbqS0X8cSFOPGsvyze2yh, jazz 
Frank Marocco,2vcrQiAjmKqJZKotLldJgs, jazz 
Jackie McLean,1lB7KbOr9xdPK1CuasxmeA, jazz 
Bud Powell,570vCzcespB48HIQyTbDO6, jazz 
Sonny Rollins,1VEzN9lxvG6KPR3QQGsebR, jazz 
George Russell,1CkthcIyaPjnbHLcwhbU7c, jazz 
Sonny Stitt,217b0uqAzsOOhGcnoANZqj, jazz 
Ira Sullivan,4tAgCULCgQOWm2GOc6K3nb, jazz 
Luciano Biondini,0AHji8QRcQS9bGeIFHA3D0, jazz 
Gabriel Fliflet,2NaIeOhAyCXbFgsVrlKDZK, jazz 
Richard Galliano,6yXri0y0q95UDiAyLzTM1y, jazz 
Frode Haltli,6B1qHqv6eAprtexFxEjFwQ, jazz 
Mat Mathews,1hXmx5sCglOdBy9bqFzLub, jazz 
Eivin One Pedersen,5NESh2CVWHKBnGGYSS4SQX, jazz 
Art Van Damme Quintet,3dqWIuN3IVCmVMUPEWJdbD, jazz 
Rufus Harley,66JkEpoXz1IsN9dZAmepQs, jazz 
Matt Brubeck,2SdRRyAOeUjdsXGlqTpwlv, jazz 
Oscar Pettiford,3DuKJapiJ2AUvoIJq1ZJFb, jazz 
Mark Summer,4dFOqKphNlCG3nR7J6WYx4, jazz 
Joe Muranyi,4MjsDRqH9gQDbsWqR7PRmA, jazz 
Russell Procope,5vaCDVsZZuXM6xw1VX8DR3, jazz 
Nat Adderley,7KjjSmSX5wCE1KYOerEf6D, jazz 
Bobby Hackett,5Wx29PEKBUtWOiTA3kOOXq, jazz 
Jeff Hughes,6yJPgpYMWYsY5tMOunEotS, jazz 
Rex Stewart,0Tb8S5bNKO7nZV1eunOwZa, jazz 
Chris Tyler,6YzwlNCA8GWcf7LlX76F8v, jazz 
Steamboat Willie,3FYq9o4wqSByzsob2zYMqM, jazz 
Art Farmer,4L9xEztn5PKQIO5WnI5W3u, jazz 
Paolo Fresu,2qW0CNnmvdEQwiabdareHi, jazz 
Dmitri Matheny,5aY9FNNBDYF7VsJIVMtkjn, jazz 
Woody Shaw,0yvEf1tqWWPiZu4ZbjyKGs, jazz 
Kenny Wheeler,2GIms8u3bruipn5MOR5wcs, jazz 
Don Burrows,70lmc0ECJjdeUfqtJKVwBm, jazz 
Peter Guidi,49sLkqFlW957m7ATVinY9F, jazz 
Rahsaan Roland Kirk,7De2eIqeHTw091YeAkkYXV, jazz 
Yusef Lateef,33XkS6h90eeK7e6OJHw0mq, jazz 
James Moody,4aEpM8RuVFDhH7ry8TUn4M, jazz 
Sam Most,6sMhcHW0oL5mjUPEnAHlYy, jazz 
James Newton Howard,2M4eNCvV3CJUswavkhAQg2, jazz 
John Clark,3RRHywyRxpuuAcX8cxScl7, jazz 
Tom Varner,6gMV9AcZ7fmqv4UTGA50iN, jazz 
Adrian Belew,67ACRXvvMXGf3zGJMefM63, jazz 
Eddie Shuler,4gE7pMi8Ta9NrFZ82Gd9jw, jazz 
Frederic YONNET,1Iomp3iShPqi40QiWVYX2c, jazz 
Dorothy Ashby,0dAZ2slrElfR0Y5flcoSPt, jazz 
Alice Coltrane,0oKYiTD5CdNbrofRvM1dIr, jazz 
Corky Hale,7B20tHBVKVg3b6K3W1OKwo, jazz 
Zeena Parkins,3KI6JsmaN8xyYUq8Tf9Lle, jazz 
Jaki Byard,7pZNp3BIssAHQ9jJZssq3Y, jazz 
Johnny Frigo,2Ka63pn83Zdmu536enYjaV, jazz 
Tyree Glenn,0rB0wkUa4moqzOfReaAVGF, jazz 
Tubby Hayes,3OQ1zZ7Es5aPGB0JR0TAJR, jazz 
Native American Flute,0VaYChYezacJi7h3aCmcpG, jazz 
Hawaiian Nose Flute,7GUskUHVYxVFEwZArTmVi6, jazz 
Elaine Stritch,0Pvf86Mzr7iXVTcexjZ4RZ, jazz 
Third Coast Percussion,7aQZO27ByZmD9uWUgA1lJA, jazz 
Melodica,4eyoghjPj7qzmphxBO8FWs, jazz 
Helge Schneider,05OMHvPpkWnblSy9Kl7e9l, jazz 
John Surman,5THaOlI8Qr3Za3FD6FnWvK, jazz 
"Miles Davis (trumpet), Barney Wilen (tenor sax), Rene Urtreger (piano), Pierre Michelot (bass), Kenny Clarke (drums)",5hvcupmfgsoeoZEZiNbPQI, jazz 
Hayes Alvis,5RWSEgv1029jzHzVMJK0j8, jazz 
Red Balaban & Cats,04WO30Kwb6OOUCgmVotTnS, jazz 
Bill Barber,6YKwr7DBSApDZ0k5XHgDsD, jazz 
Art Baron,6rHArdhXmL2Wqcb3nlHgjr, jazz 
Joe Bishop,2OGz9jhDuRaeR3OG36pk15, jazz 
Don Butterfield,1UTbtt8ODaavyCsrZvq8s2, jazz 
Pops Foster,3q5RamSyDTihkrw62UzDDb, jazz 
Lars Andreas Haug,053rCfz8XqmqN2GixYicpQ, jazz 
Daniel Herskedal,3zz8PxJE0tBfUqcZbf3SZS, jazz 
Allan Jaffe,24vxMyrQYVrIyM2pJgpcbh, jazz 
Kirk Joseph,1X2sD5LLF8JIz6wFM6hll5, jazz 
Louis Keppard,7Fpk4llGSNiMulV0nc7EsE, jazz 
Kristoffer Lo,34YUZCxm89TPhp9LiRQMSH, jazz 
Chink Martin,5VcHq8sl6HJZ7Ot2pvOmLJ, jazz 
R. Winston Morris,4VoiAclIufSRUa3WE8b67L, jazz 
"Arkady Shilkloper, Adrian Mears, Jonathan Sass, Khakberdy Allamuradov",0rPNf1tZIpLeq6TyupkwOU, jazz 
Martin Taxt,4Ko0k4DYWY8vX0vQDE4J9z, jazz 
Quinn Wilson,2OeNsJLjbawfq1FocvhrVQ, jazz 
Riot Grrrl,163uVRmoHnvA9Tz9cDA8Gs, riot grrrl 
Heavens To Betsy,0nMGtVCtOB828z1CYKDzGZ, riot grrrl 
Huggy Bear,6QU6LPYJcoBRZhC2qpPfpv, riot grrrl 
Red Monkey,1jJFG10B1cBe2V1I2Fnb1z, riot grrrl 
Skinned Teen,7os5CJbSzqsNlcVJd99aV1, riot grrrl 
Royal Bangs,2D4mOa28iV3EbMHeHaK8xj, riot grrrl 
The Blood Sausage Boys,39u7JPZnNZUPMRSlcJ2rio, riot grrrl 
Cadallaca,48EYwcGvyzqEAtXhmkKVDP, riot grrrl 
Calamity Jane,4nYOfBeAKHnU0ybltoxq18, riot grrrl 
Care Bears On Fire,05Ht5ZXmxzYWbHrdMbVocQ, riot grrrl 
The Coathangers,7INFKsainUv68DHVbuLh4J, riot grrrl 
Cold Cold Hearts,1LdA2Q0GE08HyoCdjbBbxa, riot grrrl 
Rene Ablaze,6rXpyi122Zalz9VORZB1xd, riot grrrl 
Dickless Tracy,1Ds84EFLseti2ko3rLMjoR, riot grrrl 
The Ethical Debating Society,6RzroA8fcDrhkkJvSVJEzt, riot grrrl 
Fabulous Disaster,2oHH8mpFwIiOr2oZPilcH5, riot grrrl 
Finally Punk,0ke3xEteBv9CqiecXtFVd1, riot grrrl 
Frightwig,4I37MmXKpdVBFzHXaqCGv6, riot grrrl 
Gossip,3sFTupo9UGgrujjN21BjwR, riot grrrl 
Kitten Forever,49aEBCKsGMO5vaRnr1GBg4, riot grrrl 
Linus Young,2RlEGFSPhk4ynTXUJgRY5T, riot grrrl 
Lolita Storm,6YF9sFv4SPlpLL6808Gsny, riot grrrl 
Lucid Nation,5XppXbBMr9a1x77FJZ99G5, riot grrrl 
Mambo Taxi,5SeX3gjJFMe05XworDBN1F, riot grrrl 
Mecca Normal,03SVn7YqKOXJiFspILZiI7, riot grrrl 
Mika Miko,1xKMrj7v0OUREVQ42Nvex8, riot grrrl 
PantyChrist,2jatXVsOk3FfJRQ6YZTY3i, riot grrrl 
Period Pains,5iRdg54mCW3BF4PRkB4KUn, riot grrrl 
Pussy Grrrl Riot,1CSkOD1AsrfewBunERVyV5, riot grrrl 
The Damn Quails,5iU4aLyClzDcJFJUiNjMPl, riot grrrl 
Red Aunts,5leYQ5Go0WzslKsAoicGaO, riot grrrl 
Scrawl,6duNAcpIeQ2vydjbn1aXQG, riot grrrl 
Screaming Females,3pZ666b6CyO1KGpVYirY0t, riot grrrl 
Shoplifting,2XMDUITXZwkDiFkdOwBfxA, riot grrrl 
Shrag,0YHGksl6HGKFQuAyDRf6U3, riot grrrl 
Skating Polly,1ST6hERy8rGdwUaNAZxfG9, riot grrrl 
Everett True,1CvnSl1lSClxE8M4Ch2mgj, riot grrrl 
Sta Prest,6GZZwQRzsocXWYYGZJaCyz, riot grrrl 
Swan Island,3Goy1tjz9wvtVMbdSI0ztQ, riot grrrl 
The Third Sex,0kv58mdjBFhNSaEB14y6vm, riot grrrl 
Throwing Up,7k9aC7RumqoiXjUoEA40yp, riot grrrl 
Voodoo Queens,713dOrzih7UQvUmok0Hft4, riot grrrl 
White Lung,2iT2Fmot4VzWgdOTgp3j9M, riot grrrl 
100s,7al781lgi4qF927X0fFVXj, hip hop 
12 Gauge,19dL0fni8Il6amPuGzxkmn, hip hop 
2 Pistols,7JBMlJmJpOk87BZTdbYSHD, hip hop 
2Mex,49CSwy5keHWbZjeUrWyBmx, hip hop 
Grupo 360,2h9VgLswbVrXfdjW8UVqHC, hip hop 
40 Glocc,4XEvTeo7w0M4EX2emvEpkX, hip hop 
The 6th Letter,13xBRCVDFBBpq62dKRD6c8, hip hop 
9th Wonder,4s8ZGMVf3OiPktSP4ulpqU, hip hop 
Mon A Q,3MSpKruOR3EYC0GwwXhjAB, hip hop 
Ab-Soul,0g9vAlRPK9Gt3FKCekk4TW, hip hop 
Abstract Rude,7MnHRy1wlNojYiwYFJ8H7D, hip hop 
Aceyalone,7CaUk9xCxdXAmmqQn3PLR7, hip hop 
Action Bronson,7BMccF0hQFBpP6417k1OtQ, hip hop 
Sammy Adams,1S9WGrK7SZfXXQtHBYzDle, hip hop 
Aesop Rock,2fSaE6BXtQy0x7R7v9IOmZ, hip hop 
Afrika Bambaataa,7cg61q8kK8jlFi8TKKw70p, hip hop 
Afroman,4Icvbp9RDt5aY2TWDOVDsr, hip hop 
Afu-Ra,6SWohEYYTym0RIBxvoh6wt, hip hop 
Ahmad Jamal,6gc6oo3u2f7SqTd4mhe81O, hip hop 
Agallah,4Ai7jlc9gCMBuiLYbjpIlw, hip hop 
Ajs Nigrutin,7EvkhWK1VWhOcMhMDeVpnV, hip hop 
Akala,58LTO4K7E3WUtztMK2BCkB, hip hop 
Ali Vegas,5dLUUj5dr2Ao0VpWKVf6Cg, hip hop 
AMG,0Pn30Vf7efqPb1kyXa6B9S, hip hop 
Amil,6NzM38IkXdbQsQ4qW9CG7z, hip hop 
Ampichino,04HECiWVE4ogBNdOvJuyps, hip hop 
Jay Ant,6PhukEDmCNt2jyDZnM4TrK, hip hop 
Anita Antoinette,6hw9hkY8gh1vWPYS85ZO87, hip hop 
Tropicalisimo Apache,1veLiIQBt4YcFO5Z36DwFO, hip hop 
Apathy,6fK2hnSgfRPxR6sL975XQS, hip hop 
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL, hip hop 
ASAP Nast,2QrJd5J0GET9AN5tu1eqwn, hip hop 
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca, hip hop 
Johnta Austin,0DRTDBGl9fBAzVdF1IFA75, hip hop 
Awkwafina,3SmyWs7ou3udD8gtM0Z6Vx, hip hop 
AZ,7HqrSDuI9lHuH1CDismTFg, hip hop 
B.G.,36HvjE9pV91jEjO1qBRidS, hip hop 
B.G. Knocc Out,0gwtYWiJ1xK3wfDvkEWwad, hip hop 
B-Legit,6nltEpEZtqZD1v4YJLlaZI, hip hop 
B-Real,2LiWxiQzuD9nmWQ6NCA8Gd, hip hop 
Baby Boy Da Prince,15Y1yUEchPPl4w20CLvFyb, hip hop 
Warryn Campbell,3qSkdqhJ4upraMXTX2PdXu, hip hop 
Boosie Bad Azz,3OPTbbFuKldsOX1t2LdRZO, hip hop 
Bahamadia,6ZcRUVs3I5U8EOnm9ZdCsO, hip hop 
Bangladesh,3z8lWUpLUM0Z4b2184qpQF, hip hop 
Ant Banks,6KnIBNJz25ik5sGjtvYFEi, hip hop 
Azealia Banks,7gRhy3MIPHQo5CXYfWaw9I, hip hop 
Bas,70gP6Ry4Uo0Yx6uzPIdaiJ, hip hop 
BattleCat,22xpsiKpB0wyD6GTNX2ilg, hip hop 
Beanie Sigel,0tCtGc5vt29zFZp6KXzN50, hip hop 
Becky G,4obzFoKoKRHIphyHzJ35G3, hip hop 
Beenie Man,4L3GTE04bW5N7azA9QPhjA, hip hop 
Benzino,4kL2OPLMiNMXhojqQSNkUQ, hip hop 
Eric Biddines,1oWMTa07veeLLYEX2qW3yi, hip hop 
Big Daddy Kane,6futYSDVulYR2PktBjTB5W, hip hop 
Big Ed,6umPCSfYWO6G8gh3A8opJ5, hip hop 
Big K.R.I.T.,0CKa42Jqrc9fSFbDjePaXP, hip hop 
Big Lurch,2bbZruE5XNEEQEUxajPb3D, hip hop 
Big Mike,0nrUyKsdgzlKT6KpTcPhjA, hip hop 
Big Noyd,4bwxkkA3AAwyymVwXjxz0F, hip hop 
Rapper Big Pooh,1pt1kuxHmYnFaAQS6t3q6k, hip hop 
Big Pun,2Xu7q46Hf02xOoEIm4E1Qs, hip hop 
Big Reese,4fO6xCaRZ2hTFkr23ZrmIn, hip hop 
Big Scoob,1PnsxAfjwnxNODAaKTu8VO, hip hop 
Big Sean,0c173mlxpT3dSFRgMO8XPh, hip hop 
Big Shug,30G8Jlp6mw5RTEEzMndIZL, hip hop 
Big Syke,5J32qSlWzKCdcL31B8wglv, hip hop 
Don Bigg,4h4gnapBHEWZMVzjeZ2Ywl, hip hop 
Birdman,35sCXuy5gN6Or69rZ9vqBs, hip hop 
Bishop Nehru,1b5fazYV5ecKkQHKTlwLG8, hip hop 
Biz Markie,22282KfMxDo2PMjnBc82I4, hip hop 
Bizarre,2TSvMFHlguDI495vujOAys, hip hop 
Bizzy Bone,23xTTTcfVHvWRIPiDAOAE4, hip hop 
Black Milk,77zgRkcehIGCAtROXkXkb3, hip hop 
Black Rob,1QPZhx0asYTBxD5RDqfU49, hip hop 
Black Thought,6DJEUXZm0e2rAohdoZ5Voo, hip hop 
Toni Blackman,48ho4Mg0LK4KH5D7y6tOEs, hip hop 
Streetlordz Blade Icewood,2SaXZrUsUXIl6cfe4Vq09l, hip hop 
Benny Blanco,18lVbIzwvArI6wXtF09Mwh, hip hop 
Blaq Poet,38XpIVUn0Gv9Qtqs3ote2W, hip hop 
Blaze Ya Dead Homie,0AoX5cRnGojriIX6lxmP0D, hip hop 
Blu Cantrell,6vytZ677lz4LzCrUDcDokM, hip hop 
Bobby Shmurda,34Y0ldeyUv7jBvukWOGASO, hip hop 
Bohemia,0SWOtgI95g7oVrP9halrmP, hip hop 
Boldy James,4fpwOzxFRMVGfd197dKIdY, hip hop 
Tyra Bolling,4cBGHJm28XTz6w013QmbiA, hip hop 
Tabi Bonney,1JzkzsJNbzt83vQ9Q54qnp, hip hop 
Booba,58wXmynHaAWI5hwlPZP3qL, hip hop 
Boondox,5z2pNh5Q7EUb7JrE81ofhW, hip hop 
Boosie Badazz,6z7xFFHxYkE9t8bwIF0Bvg, hip hop 
Anchor & Braille,0ofu3spkMmDV3INNoMtXbM, hip hop 
brandUn DeShay,0lV5SifsuG8rFce8m8Dflq, hip hop 
Brisco,1382YT9VvGN6Pxu5PabehZ, hip hop 
Brotha Lynch Hung,46UxF4P7x9FUigK1O2sSsV, hip hop 
Chris Brown,7bXgB6jMjp9ATFy66eO08Z, hip hop 
Danny Brown,7aA592KWirLsnfb5ulGWvU, hip hop 
Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs, hip hop 
Buckshot,5Fc4E9FtAoP4UHXWh6oLpS, hip hop 
"Celph Titled, Buckwild",1FTE18h9QG9cxs981LnfET, hip hop 
Joe Budden,1SAugjIcuwNPKS4urSB7A6, hip hop 
Bumpy Knuckles,7pqZVedlsryCmpMGf9L9zV, hip hop 
Busdriver,43SXnO2N4X024u3l9MfvXD, hip hop 
Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK, hip hop 
Butch Cassidy,3uISNNuONokIh21KiNharS, hip hop 
C-Bo,1zrMGaRSRvx67vF4xzvUcu, hip hop 
C-Murder,4135eJjHCRw5SuVzLfzR0x, hip hop 
C-Rayz Walz,1l4hfWLBSaYjCO8E0lzASA, hip hop 
Kutt Calhoun,78nL8LitGR7vO0qp2iZF9E, hip hop 
Cam'Ron,7iMvwE8qANp3aIfAGKEAwS, hip hop 
Canibus,2lQvoGjN6jJfsAkaywtgrB, hip hop 
Don Cannon,0jE9L2jmYpWwthSocLCILD, hip hop 
Nick Cannon,480i0t8YiGc2aoOR6BeLAb, hip hop 
Capital Steez,0oQuXVLDJB7J4wNff4F99l, hip hop 
Capone,3MG5skX8kY7y3ddc9sCjzH, hip hop 
Cappadonna,0dS5xeDefwoUNasLUHnCjR, hip hop 
Cardiak,5GBrfjboEjmLSVjuSIA089, hip hop 
Clyde Carson,0FJpfR5Bq5EBl2xi0LAp1v, hip hop 
Casey Veggies,0uFc6StTmJBvdHPZFDkdJy, hip hop 
Ca$his,3PDMMt0Ip2WHysoAOEAdBq, hip hop 
Caskey,7nVgP0ISalazUzugR7D8zk, hip hop 
Cellski,1BKWRGPWXZf2G8xrjMCeTQ, hip hop 
Celly Cel,6k7TX5dxiKZiwMWTn8ZKbl, hip hop 
Celph Titled,6bJSpzkLD8XYKqsXJ5jJNS, hip hop 
John Cena,0CV4DAO1wV3ikZGYIkMtmh, hip hop 
Cesar Comanche,11ldsqpW5UobwcQFXLi4B8, hip hop 
Ceza,28Qbi9jTj2eej21P2mImZI, hip hop 
Chanel West Coast,0YMDurwdAVosp0voDcFdFG, hip hop 
Channel 7,58MYXRjbtW0X8pFk5SMjBq, hip hop 
Chi-Ali,79QUXH6QbjPsaLVnBhn07O, hip hop 
Chiddy Bang,40giwFcTQtv9ezxW8yqxJU, hip hop 
Chief Keef,15iVAtD3s3FsQR4w1v6M0P, hip hop 
Tha Chill,7vPLHiyrVGx5OmaSPqJNGw, hip hop 
Chill Rob G.,7rQ0Kt1wAU7IU3VpciuuXr, hip hop 
Chingy,3s2wTjWxK8NOX09dmsvVOh, hip hop 
Chino XL,5LwKO8miPaSz4jW0jcuNFX, hip hop 
Chinx,2DctCFD8X80VeY7WLC86PS, hip hop 
King Chip,5NjUjtjtkzZqRuWFdspT1K, hip hop 
Choppa,7Jy4Eh9jvXD0FdKKCJ6jWf, hip hop 
Chubb Rock,4dVRITwfej74WkmNpgYVPb, hip hop 
Tha City Paper,6aYvw0ODMjjj4MpZZPGrTt, hip hop 
Cold 187um,5zzbUtGK3M7oAGRDD0vTY6, hip hop 
Diddy,59wfkuBoNyhDMQGCljbUbA, hip hop 
Common,2GHclqNVjqGuiE5mA7BEoc, hip hop 
Connect-R,1omKDrKCcMD79tfK8Vb2Hr, hip hop 
Consequence,5KkgZ31b9eDwkvo9oMIrSm, hip hop 
Cool-Breeze,486j52KJDSJUXP7iOEIerU, hip hop 
LL Cool J,1P8IfcNKwrkQP5xJWuhaOC, hip hop 
Coolio,3y24n3XhZ96wgwRXjvS17T, hip hop 
Copywrite,05YQdfjpG35u5fmVn7Y0sc, hip hop 
Cormega,4vQLu6vYK0hp8k0fsAzsU8, hip hop 
Cory Gunz,7BAaznGSsqcksud4R5ou5z, hip hop 
Criminal Manne,4Rv8ACaOXHUDMmdPogh80Q, hip hop 
KXNG Crooked,6fFfnKGVI6X3lkCr8Qw1g1, hip hop 
Crucial Star,4vdAgNz4vrUZVvS0CaVvGJ, hip hop 
Curren$y,6X8WdFjrNhXATMDSs26aCc, hip hop 
Denzel Curry,6fxyWrfmjcbj5d12gXeiNV, hip hop 
Curtiss King,740K0BwyxQhLw3Ga6IVedP, hip hop 
D-Nice,4MbFOE7rR1KpTjHTw1gjWH, hip hop 
The D.O.C.,2htToCUWzqrvOX6ISJY1nd, hip hop 
D Pryde,3K3wdGzA5AV4AwAtHPqAoB, hip hop 
Da Brat,2I1bnmb9VQEQGKHxvr0gSf, hip hop 
Daddy-O,2JY5jZj2dinM7TlE1r6wMc, hip hop 
Damu The Fudgemunk,7Mws36yO3takBR2WMsXOkM, hip hop 
Dana Dane,4LsQE9hwiCyFmUUkKWYnKp, hip hop 
Danny Boy,3Cntpdjm5aq13H1IalBAga, hip hop 
Dappy,4q6hTJmeYXCwp0ivdtoSWA, hip hop 
Da$H,6xFrZbce9KH5APjBe4QVNa, hip hop 
Da'Unda'Dogg,4bl5G5alHlwXuor3pljxca, hip hop 
Dave East,7e10JUMF7MJmmwYpnTSMI5, hip hop 
David Banner,7jFaoqWPhYLrKzjzlpXmUO, hip hop 
David Rush,5IqWDVLGThjmkm22e3oBU3, hip hop 
David Stones,1LU1g0TsbcVsfw5lNybPMQ, hip hop 
Daz Dillinger,5Jz9kKRnCRLTodCH58MyB4, hip hop 
Dazzie Dee,5Cio41ZAM9b3QdHSwPcnlt, hip hop 
D'banj,5RCdjio4ASMQ8CFaSuAl6C, hip hop 
Dee Dee Barnes,1NIOZQp8BRhlcKjd3WU1EL, hip hop 
Def Jef,23haIv2PI4w3c3qX3Nx2A2, hip hop 
Dej Loaf,7kFfY4UjNdNyaeUgLIEbIF, hip hop 
Del The Funky Homosapien,0YsLR3SQd5QTXAhGIGX7cl, hip hop 
Demrick,3hEgzEeaZ0hb3UXx1U1JRR, hip hop 
Derek Minor,3fn8lZLy7Q61AXCWWPYC4B, hip hop 
Detail,4sglKanXuoU0gqGYP3wiNv, hip hop 
HiLites Music Ministries New Artist Development,3llnRifQvegWrQdwAaKTEv, hip hop 
Janet Devlin,2GDNbg4B7fHn1PqHlEdtd1, hip hop 
Diggy Simmons,28ABOA2akZrXN9kQpqwvVg, hip hop 
Dillon Cooper,3N4cYzn6HQGkiGCVwdZNPd, hip hop 
Dizzy Wright,1LrWZc2qPhRCHyr6XtpBxq, hip hop 
DJ Clay,3Oj7Nn2x2WloSxgUYxM8jE, hip hop 
DJ Clue,1g8uGVofjr2ApBrI8OZhJf, hip hop 
DJ Drama,5oNgAs7j5XcBMzWv3HAnHG, hip hop 
DJ FLash,5k01istuw5zZUuLeVtS4WY, hip hop 
DJ Fuze,4TXWFGNL7nENkapMa0ED4Z, hip hop 
DJ Green Lantern,2Fzxa58BAbUa6XVw8t2zkl, hip hop 
Dj Head Honcho,6asERJ4XmAitT4k2KFbzIK, hip hop 
DJ Hurricane,5kxBiRNh6vijOpnLKTuMi1, hip hop 
D.J. Kay Slay,3xBf1jwaav07kOZti5RvZg, hip hop 
DJ Krush,00G1NTDAoU7rBpjG4KoYAM, hip hop 
DJ Mustard,0YinUQ50QDB7ZxSCLyQ40k, hip hop 
DJ Paul,2ledyuziz6YjLK5Dw483Oc, hip hop 
DJ Pooh,2tEASD9k6JNU7W4mdg2wtF, hip hop 
DJ Premier,6GEykX11lQqp92UVOQQCC7, hip hop 
DJ Dirty Yella,5ou3tfLPilLHZsxGlq1kPy, hip hop 
DMX,1HwM5zlC5qNWhJtM00yXzG, hip hop 
Doap Nixon,6ICIELMRuS2hL9tN6hdoLo, hip hop 
Doe B,7dFJWWaHc5Z8oQbIRgBcwQ, hip hop 
Dom Kennedy,3s8alQfNnY0roAHaJh7Xxt, hip hop 
Dominique Young Unique,6e9YXVneoNtzARrkVUauiz, hip hop 
Dorrough Music,5MAp6rMiUJjRLXMWtArXRS, hip hop 
Doseone,5sEAp7hSgvYjKIEd9r2zBc, hip hop 
Doug E. Fresh,7xN8vFwslE67EC3DhgB9Ip, hip hop 
Drag-On,2NsAJcAM18AExiMWKLKzuH, hip hop 
Dr. Dre,6DPYiyq5kWVQS4RGwxzPC7, hip hop 
Dres,1lwe4A6M5NIIAx7BiMoCUg, hip hop 
Gangsta Dresta,4kf7SKmUMiNmNvPgV9Uncb, hip hop 
Drew Deezy,4Zl3QweeaLhOlwoujYccnK, hip hop 
Driicky Graham,7h5oEr0hzlM0GFQMrgEwSo, hip hop 
Droop-E,3M40ySTwNk2adC3NFLL3Zn, hip hop 
Dru Down,0WbeGaye1H1KUdYWzYlTmk, hip hop 
Dumbfoundead,7LTShHcq1KdTrWeLvWoYed, hip hop 
Duncan Mighty,5N47dnIfPuGH8kIHpf8gZK, hip hop 
E-40,3crnzLy8R4lVwaigKEOz7V, hip hop 
E.D.I. Mean,2PLfAUDdt1zaP2rPvJ0L1m, hip hop 
Earl Sweatshirt,3A5tHz1SfngyOZM2gItYKu, hip hop 
Easy Mo Bee,1hFiH4ETB3NF2zmJPGzke4, hip hop 
Edo. G,2Gqm7yhAbk4RYHefVHFMPL, hip hop 
Edo Maajka,1wtcvgzD5mrEDyYV4K0wm9, hip hop 
El Da Sensei,1MdXFbsQnABjfzSxlJLzRB, hip hop 
El-P,57UnSUpae3SbRekxNa5Kgl, hip hop 
Elephant Man,6NOvBZrkd83MSD51xkq4on, hip hop 
Missy Elliott,2wIVse2owClT7go1WT98tk, hip hop 
Elzhi,6OwOuTjrLVrlMH1nxxIjbT, hip hop 
Esham,1fhIUdZhzeb6FmQ8qVeRr0, hip hop 
Eve,4d3yvTptO48nOYTPBcPFZC, hip hop 
Evidence,6VfeYClQyVUCPJdXb9jl3O, hip hop 
Fabolous,0YWxKQj2Go9CGHCp77UOyy, hip hop 
Fabri Fibra,7u710e44HW3K7A5eTnRqHC, hip hop 
Fam-Lay,7Knb8bNQsSlaadko6bboJC, hip hop 
Deniro Farrar,3xXtYXTUWYuJpJXub1Up5p, hip hop 
